real.type	FS	HS	UR	rep	par	loci	sim	total	pFS	pHS	pUR
HS	0	22	20	71	1000	100	Parents = 1000 & Loci = 100	42	0	0.524	0.476
UR	0	288	9534	71	1000	100	Parents = 1000 & Loci = 100	9822	0	0.029	0.971
FS	6	8	0	72	1000	100	Parents = 1000 & Loci = 100	14	0.429	0.571	0
HS	2	10	20	72	1000	100	Parents = 1000 & Loci = 100	32	0.062	0.312	0.625
UR	2	334	9518	72	1000	100	Parents = 1000 & Loci = 100	9854	0	0.034	0.966
FS	10	8	2	73	1000	100	Parents = 1000 & Loci = 100	20	0.5	0.4	0.1
HS	0	18	12	73	1000	100	Parents = 1000 & Loci = 100	30	0	0.6	0.4
UR	4	294	9552	73	1000	100	Parents = 1000 & Loci = 100	9850	0	0.03	0.97
FS	4	6	0	74	1000	100	Parents = 1000 & Loci = 100	10	0.4	0.6	0
HS	2	14	16	74	1000	100	Parents = 1000 & Loci = 100	32	0.062	0.438	0.5
UR	4	316	9538	74	1000	100	Parents = 1000 & Loci = 100	9858	0	0.032	0.968
FS	20	0	2	75	1000	100	Parents = 1000 & Loci = 100	22	0.909	0	0.091
HS	0	28	16	75	1000	100	Parents = 1000 & Loci = 100	44	0	0.636	0.364
UR	6	288	9540	75	1000	100	Parents = 1000 & Loci = 100	9834	0.001	0.029	0.97
FS	6	2	0	76	1000	100	Parents = 1000 & Loci = 100	8	0.75	0.25	0
HS	0	24	10	76	1000	100	Parents = 1000 & Loci = 100	34	0	0.706	0.294
UR	6	258	9594	76	1000	100	Parents = 1000 & Loci = 100	9858	0.001	0.026	0.973
FS	10	4	0	77	1000	100	Parents = 1000 & Loci = 100	14	0.714	0.286	0
HS	6	16	6	77	1000	100	Parents = 1000 & Loci = 100	28	0.214	0.571	0.214
UR	6	284	9568	77	1000	100	Parents = 1000 & Loci = 100	9858	0.001	0.029	0.971
FS	8	0	0	78	1000	100	Parents = 1000 & Loci = 100	8	1	0	0
HS	2	14	12	78	1000	100	Parents = 1000 & Loci = 100	28	0.071	0.5	0.429
UR	4	322	9538	78	1000	100	Parents = 1000 & Loci = 100	9864	0	0.033	0.967
FS	8	2	0	79	1000	100	Parents = 1000 & Loci = 100	10	0.8	0.2	0
HS	2	16	6	79	1000	100	Parents = 1000 & Loci = 100	24	0.083	0.667	0.25
UR	0	296	9570	79	1000	100	Parents = 1000 & Loci = 100	9866	0	0.03	0.97
FS	10	6	0	8	1000	100	Parents = 1000 & Loci = 100	16	0.625	0.375	0
HS	0	22	12	8	1000	100	Parents = 1000 & Loci = 100	34	0	0.647	0.353
UR	6	290	9554	8	1000	100	Parents = 1000 & Loci = 100	9850	0.001	0.029	0.97
FS	8	4	0	80	1000	100	Parents = 1000 & Loci = 100	12	0.667	0.333	0
HS	2	20	8	80	1000	100	Parents = 1000 & Loci = 100	30	0.067	0.667	0.267
UR	6	266	9586	80	1000	100	Parents = 1000 & Loci = 100	9858	0.001	0.027	0.972
FS	4	2	0	81	1000	100	Parents = 1000 & Loci = 100	6	0.667	0.333	0
HS	6	10	12	81	1000	100	Parents = 1000 & Loci = 100	28	0.214	0.357	0.429
UR	2	334	9530	81	1000	100	Parents = 1000 & Loci = 100	9866	0	0.034	0.966
FS	12	2	0	82	1000	100	Parents = 1000 & Loci = 100	14	0.857	0.143	0
HS	0	22	6	82	1000	100	Parents = 1000 & Loci = 100	28	0	0.786	0.214
UR	0	286	9572	82	1000	100	Parents = 1000 & Loci = 100	9858	0	0.029	0.971
FS	14	2	2	83	1000	100	Parents = 1000 & Loci = 100	18	0.778	0.111	0.111
HS	2	20	10	83	1000	100	Parents = 1000 & Loci = 100	32	0.062	0.625	0.312
UR	4	310	9536	83	1000	100	Parents = 1000 & Loci = 100	9850	0	0.031	0.968
FS	8	6	0	84	1000	100	Parents = 1000 & Loci = 100	14	0.571	0.429	0
HS	0	4	10	84	1000	100	Parents = 1000 & Loci = 100	14	0	0.286	0.714
UR	0	274	9598	84	1000	100	Parents = 1000 & Loci = 100	9872	0	0.028	0.972
FS	6	4	0	85	1000	100	Parents = 1000 & Loci = 100	10	0.6	0.4	0
HS	0	12	20	85	1000	100	Parents = 1000 & Loci = 100	32	0	0.375	0.625
UR	2	350	9506	85	1000	100	Parents = 1000 & Loci = 100	9858	0	0.036	0.964
FS	10	2	0	86	1000	100	Parents = 1000 & Loci = 100	12	0.833	0.167	0
HS	4	28	6	86	1000	100	Parents = 1000 & Loci = 100	38	0.105	0.737	0.158
UR	4	304	9542	86	1000	100	Parents = 1000 & Loci = 100	9850	0	0.031	0.969
FS	8	4	0	87	1000	100	Parents = 1000 & Loci = 100	12	0.667	0.333	0
HS	2	26	28	87	1000	100	Parents = 1000 & Loci = 100	56	0.036	0.464	0.5
UR	4	296	9532	87	1000	100	Parents = 1000 & Loci = 100	9832	0	0.03	0.969
FS	4	4	2	88	1000	100	Parents = 1000 & Loci = 100	10	0.4	0.4	0.2
HS	0	6	20	88	1000	100	Parents = 1000 & Loci = 100	26	0	0.231	0.769
UR	2	346	9516	88	1000	100	Parents = 1000 & Loci = 100	9864	0	0.035	0.965
FS	6	2	0	89	1000	100	Parents = 1000 & Loci = 100	8	0.75	0.25	0
HS	0	16	12	89	1000	100	Parents = 1000 & Loci = 100	28	0	0.571	0.429
UR	6	356	9502	89	1000	100	Parents = 1000 & Loci = 100	9864	0.001	0.036	0.963
FS	14	4	2	9	1000	100	Parents = 1000 & Loci = 100	20	0.7	0.2	0.1
HS	0	10	10	9	1000	100	Parents = 1000 & Loci = 100	20	0	0.5	0.5
UR	2	290	9568	9	1000	100	Parents = 1000 & Loci = 100	9860	0	0.029	0.97
FS	4	0	2	90	1000	100	Parents = 1000 & Loci = 100	6	0.667	0	0.333
HS	2	22	26	90	1000	100	Parents = 1000 & Loci = 100	50	0.04	0.44	0.52
UR	0	324	9520	90	1000	100	Parents = 1000 & Loci = 100	9844	0	0.033	0.967
FS	8	0	0	91	1000	100	Parents = 1000 & Loci = 100	8	1	0	0
HS	2	12	16	91	1000	100	Parents = 1000 & Loci = 100	30	0.067	0.4	0.533
UR	4	330	9528	91	1000	100	Parents = 1000 & Loci = 100	9862	0	0.033	0.966
FS	12	4	0	92	1000	100	Parents = 1000 & Loci = 100	16	0.75	0.25	0
HS	2	18	10	92	1000	100	Parents = 1000 & Loci = 100	30	0.067	0.6	0.333
UR	0	278	9576	92	1000	100	Parents = 1000 & Loci = 100	9854	0	0.028	0.972
FS	8	4	2	93	1000	100	Parents = 1000 & Loci = 100	14	0.571	0.286	0.143
HS	0	20	14	93	1000	100	Parents = 1000 & Loci = 100	34	0	0.588	0.412
UR	6	328	9518	93	1000	100	Parents = 1000 & Loci = 100	9852	0.001	0.033	0.966
FS	6	0	2	94	1000	100	Parents = 1000 & Loci = 100	8	0.75	0	0.25
HS	0	24	16	94	1000	100	Parents = 1000 & Loci = 100	40	0	0.6	0.4
UR	6	300	9546	94	1000	100	Parents = 1000 & Loci = 100	9852	0.001	0.03	0.969
FS	16	4	0	95	1000	100	Parents = 1000 & Loci = 100	20	0.8	0.2	0
HS	0	8	6	95	1000	100	Parents = 1000 & Loci = 100	14	0	0.571	0.429
UR	0	336	9530	95	1000	100	Parents = 1000 & Loci = 100	9866	0	0.034	0.966
FS	12	0	0	96	1000	100	Parents = 1000 & Loci = 100	12	1	0	0
HS	2	16	8	96	1000	100	Parents = 1000 & Loci = 100	26	0.077	0.615	0.308
UR	4	310	9548	96	1000	100	Parents = 1000 & Loci = 100	9862	0	0.031	0.968
FS	4	2	0	97	1000	100	Parents = 1000 & Loci = 100	6	0.667	0.333	0
HS	0	22	16	97	1000	100	Parents = 1000 & Loci = 100	38	0	0.579	0.421
UR	0	338	9518	97	1000	100	Parents = 1000 & Loci = 100	9856	0	0.034	0.966
FS	10	0	0	98	1000	100	Parents = 1000 & Loci = 100	10	1	0	0
HS	0	22	18	98	1000	100	Parents = 1000 & Loci = 100	40	0	0.55	0.45
UR	6	312	9532	98	1000	100	Parents = 1000 & Loci = 100	9850	0.001	0.032	0.968
FS	8	4	0	99	1000	100	Parents = 1000 & Loci = 100	12	0.667	0.333	0
HS	4	12	8	99	1000	100	Parents = 1000 & Loci = 100	24	0.167	0.5	0.333
UR	0	342	9522	99	1000	100	Parents = 1000 & Loci = 100	9864	0	0.035	0.965
FS	20	0	0	1	1000	200	Parents = 1000 & Loci = 200	20	1	0	0
HS	0	38	6	1	1000	200	Parents = 1000 & Loci = 200	44	0	0.864	0.136
UR	0	160	9676	1	1000	200	Parents = 1000 & Loci = 200	9836	0	0.016	0.984
FS	20	2	0	10	1000	200	Parents = 1000 & Loci = 200	22	0.909	0.091	0
HS	0	10	16	10	1000	200	Parents = 1000 & Loci = 200	26	0	0.385	0.615
UR	0	164	9688	10	1000	200	Parents = 1000 & Loci = 200	9852	0	0.017	0.983
FS	20	2	0	100	1000	200	Parents = 1000 & Loci = 200	22	0.909	0.091	0
HS	0	32	2	100	1000	200	Parents = 1000 & Loci = 200	34	0	0.941	0.059
UR	0	132	9712	100	1000	200	Parents = 1000 & Loci = 200	9844	0	0.013	0.987
FS	14	0	0	11	1000	200	Parents = 1000 & Loci = 200	14	1	0	0
HS	0	24	6	11	1000	200	Parents = 1000 & Loci = 200	30	0	0.8	0.2
UR	0	148	9708	11	1000	200	Parents = 1000 & Loci = 200	9856	0	0.015	0.985
FS	10	2	0	12	1000	200	Parents = 1000 & Loci = 200	12	0.833	0.167	0
HS	0	10	10	12	1000	200	Parents = 1000 & Loci = 200	20	0	0.5	0.5
UR	0	162	9706	12	1000	200	Parents = 1000 & Loci = 200	9868	0	0.016	0.984
FS	12	0	0	13	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	18	4	13	1000	200	Parents = 1000 & Loci = 200	22	0	0.818	0.182
UR	0	162	9704	13	1000	200	Parents = 1000 & Loci = 200	9866	0	0.016	0.984
FS	10	8	0	14	1000	200	Parents = 1000 & Loci = 200	18	0.556	0.444	0
HS	0	16	8	14	1000	200	Parents = 1000 & Loci = 200	24	0	0.667	0.333
UR	0	162	9696	14	1000	200	Parents = 1000 & Loci = 200	9858	0	0.016	0.984
FS	6	4	0	15	1000	200	Parents = 1000 & Loci = 200	10	0.6	0.4	0
HS	0	20	12	15	1000	200	Parents = 1000 & Loci = 200	32	0	0.625	0.375
UR	0	164	9694	15	1000	200	Parents = 1000 & Loci = 200	9858	0	0.017	0.983
FS	10	4	0	16	1000	200	Parents = 1000 & Loci = 200	14	0.714	0.286	0
HS	0	22	4	16	1000	200	Parents = 1000 & Loci = 200	26	0	0.846	0.154
UR	0	130	9730	16	1000	200	Parents = 1000 & Loci = 200	9860	0	0.013	0.987
FS	8	4	0	17	1000	200	Parents = 1000 & Loci = 200	12	0.667	0.333	0
HS	0	26	4	17	1000	200	Parents = 1000 & Loci = 200	30	0	0.867	0.133
UR	0	142	9716	17	1000	200	Parents = 1000 & Loci = 200	9858	0	0.014	0.986
FS	8	0	0	18	1000	200	Parents = 1000 & Loci = 200	8	1	0	0
HS	0	18	4	18	1000	200	Parents = 1000 & Loci = 200	22	0	0.818	0.182
UR	0	160	9710	18	1000	200	Parents = 1000 & Loci = 200	9870	0	0.016	0.984
FS	26	2	0	19	1000	200	Parents = 1000 & Loci = 200	28	0.929	0.071	0
HS	0	14	4	19	1000	200	Parents = 1000 & Loci = 200	18	0	0.778	0.222
UR	0	162	9692	19	1000	200	Parents = 1000 & Loci = 200	9854	0	0.016	0.984
FS	6	2	0	2	1000	200	Parents = 1000 & Loci = 200	8	0.75	0.25	0
HS	2	24	6	2	1000	200	Parents = 1000 & Loci = 200	32	0.062	0.75	0.188
UR	0	170	9690	2	1000	200	Parents = 1000 & Loci = 200	9860	0	0.017	0.983
FS	12	0	0	20	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	28	4	20	1000	200	Parents = 1000 & Loci = 200	32	0	0.875	0.125
UR	0	156	9700	20	1000	200	Parents = 1000 & Loci = 200	9856	0	0.016	0.984
FS	2	0	0	21	1000	200	Parents = 1000 & Loci = 200	2	1	0	0
HS	0	8	6	21	1000	200	Parents = 1000 & Loci = 200	14	0	0.571	0.429
UR	0	182	9702	21	1000	200	Parents = 1000 & Loci = 200	9884	0	0.018	0.982
FS	16	0	0	22	1000	200	Parents = 1000 & Loci = 200	16	1	0	0
HS	0	32	8	22	1000	200	Parents = 1000 & Loci = 200	40	0	0.8	0.2
UR	0	154	9690	22	1000	200	Parents = 1000 & Loci = 200	9844	0	0.016	0.984
FS	10	0	0	23	1000	200	Parents = 1000 & Loci = 200	10	1	0	0
HS	2	20	4	23	1000	200	Parents = 1000 & Loci = 200	26	0.077	0.769	0.154
UR	0	148	9716	23	1000	200	Parents = 1000 & Loci = 200	9864	0	0.015	0.985
FS	18	2	0	24	1000	200	Parents = 1000 & Loci = 200	20	0.9	0.1	0
HS	2	26	8	24	1000	200	Parents = 1000 & Loci = 200	36	0.056	0.722	0.222
UR	0	130	9714	24	1000	200	Parents = 1000 & Loci = 200	9844	0	0.013	0.987
FS	8	0	0	25	1000	200	Parents = 1000 & Loci = 200	8	1	0	0
HS	0	24	2	25	1000	200	Parents = 1000 & Loci = 200	26	0	0.923	0.077
UR	0	164	9702	25	1000	200	Parents = 1000 & Loci = 200	9866	0	0.017	0.983
FS	12	2	0	26	1000	200	Parents = 1000 & Loci = 200	14	0.857	0.143	0
HS	0	26	2	26	1000	200	Parents = 1000 & Loci = 200	28	0	0.929	0.071
UR	0	162	9696	26	1000	200	Parents = 1000 & Loci = 200	9858	0	0.016	0.984
FS	16	2	0	27	1000	200	Parents = 1000 & Loci = 200	18	0.889	0.111	0
HS	0	24	0	27	1000	200	Parents = 1000 & Loci = 200	24	0	1	0
UR	0	160	9698	27	1000	200	Parents = 1000 & Loci = 200	9858	0	0.016	0.984
FS	6	2	0	28	1000	200	Parents = 1000 & Loci = 200	8	0.75	0.25	0
HS	0	22	8	28	1000	200	Parents = 1000 & Loci = 200	30	0	0.733	0.267
UR	0	150	9712	28	1000	200	Parents = 1000 & Loci = 200	9862	0	0.015	0.985
FS	10	2	0	29	1000	200	Parents = 1000 & Loci = 200	12	0.833	0.167	0
HS	0	24	10	29	1000	200	Parents = 1000 & Loci = 200	34	0	0.706	0.294
UR	0	142	9712	29	1000	200	Parents = 1000 & Loci = 200	9854	0	0.014	0.986
FS	12	0	0	3	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	2	24	6	3	1000	200	Parents = 1000 & Loci = 200	32	0.062	0.75	0.188
UR	0	142	9714	3	1000	200	Parents = 1000 & Loci = 200	9856	0	0.014	0.986
FS	14	2	0	30	1000	200	Parents = 1000 & Loci = 200	16	0.875	0.125	0
HS	0	8	6	30	1000	200	Parents = 1000 & Loci = 200	14	0	0.571	0.429
UR	0	168	9702	30	1000	200	Parents = 1000 & Loci = 200	9870	0	0.017	0.983
FS	12	0	0	31	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	16	0	31	1000	200	Parents = 1000 & Loci = 200	16	0	1	0
UR	0	160	9712	31	1000	200	Parents = 1000 & Loci = 200	9872	0	0.016	0.984
FS	10	4	0	32	1000	200	Parents = 1000 & Loci = 200	14	0.714	0.286	0
HS	2	14	2	32	1000	200	Parents = 1000 & Loci = 200	18	0.111	0.778	0.111
UR	0	150	9718	32	1000	200	Parents = 1000 & Loci = 200	9868	0	0.015	0.985
FS	18	2	0	33	1000	200	Parents = 1000 & Loci = 200	20	0.9	0.1	0
HS	2	36	12	33	1000	200	Parents = 1000 & Loci = 200	50	0.04	0.72	0.24
UR	0	146	9684	33	1000	200	Parents = 1000 & Loci = 200	9830	0	0.015	0.985
FS	12	2	0	34	1000	200	Parents = 1000 & Loci = 200	14	0.857	0.143	0
HS	0	14	8	34	1000	200	Parents = 1000 & Loci = 200	22	0	0.636	0.364
UR	0	154	9710	34	1000	200	Parents = 1000 & Loci = 200	9864	0	0.016	0.984
FS	8	0	0	35	1000	200	Parents = 1000 & Loci = 200	8	1	0	0
HS	0	28	10	35	1000	200	Parents = 1000 & Loci = 200	38	0	0.737	0.263
UR	0	154	9700	35	1000	200	Parents = 1000 & Loci = 200	9854	0	0.016	0.984
FS	14	2	0	36	1000	200	Parents = 1000 & Loci = 200	16	0.875	0.125	0
HS	0	24	6	36	1000	200	Parents = 1000 & Loci = 200	30	0	0.8	0.2
UR	0	162	9692	36	1000	200	Parents = 1000 & Loci = 200	9854	0	0.016	0.984
FS	12	0	0	37	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	24	4	37	1000	200	Parents = 1000 & Loci = 200	28	0	0.857	0.143
UR	0	164	9696	37	1000	200	Parents = 1000 & Loci = 200	9860	0	0.017	0.983
FS	22	2	0	38	1000	200	Parents = 1000 & Loci = 200	24	0.917	0.083	0
HS	0	22	16	38	1000	200	Parents = 1000 & Loci = 200	38	0	0.579	0.421
UR	0	120	9718	38	1000	200	Parents = 1000 & Loci = 200	9838	0	0.012	0.988
FS	12	0	0	39	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	44	4	39	1000	200	Parents = 1000 & Loci = 200	48	0	0.917	0.083
UR	0	164	9676	39	1000	200	Parents = 1000 & Loci = 200	9840	0	0.017	0.983
FS	12	0	0	4	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	34	10	4	1000	200	Parents = 1000 & Loci = 200	44	0	0.773	0.227
UR	0	152	9692	4	1000	200	Parents = 1000 & Loci = 200	9844	0	0.015	0.985
FS	16	2	0	40	1000	200	Parents = 1000 & Loci = 200	18	0.889	0.111	0
HS	0	42	6	40	1000	200	Parents = 1000 & Loci = 200	48	0	0.875	0.125
UR	0	132	9702	40	1000	200	Parents = 1000 & Loci = 200	9834	0	0.013	0.987
FS	14	4	0	41	1000	200	Parents = 1000 & Loci = 200	18	0.778	0.222	0
HS	0	36	6	41	1000	200	Parents = 1000 & Loci = 200	42	0	0.857	0.143
UR	0	168	9672	41	1000	200	Parents = 1000 & Loci = 200	9840	0	0.017	0.983
FS	14	2	0	42	1000	200	Parents = 1000 & Loci = 200	16	0.875	0.125	0
HS	0	24	2	42	1000	200	Parents = 1000 & Loci = 200	26	0	0.923	0.077
UR	0	154	9704	42	1000	200	Parents = 1000 & Loci = 200	9858	0	0.016	0.984
FS	14	2	0	43	1000	200	Parents = 1000 & Loci = 200	16	0.875	0.125	0
HS	0	30	4	43	1000	200	Parents = 1000 & Loci = 200	34	0	0.882	0.118
UR	0	152	9698	43	1000	200	Parents = 1000 & Loci = 200	9850	0	0.015	0.985
FS	14	4	0	44	1000	200	Parents = 1000 & Loci = 200	18	0.778	0.222	0
HS	0	18	4	44	1000	200	Parents = 1000 & Loci = 200	22	0	0.818	0.182
UR	0	152	9708	44	1000	200	Parents = 1000 & Loci = 200	9860	0	0.015	0.985
FS	14	6	0	45	1000	200	Parents = 1000 & Loci = 200	20	0.7	0.3	0
HS	2	36	6	45	1000	200	Parents = 1000 & Loci = 200	44	0.045	0.818	0.136
UR	0	124	9712	45	1000	200	Parents = 1000 & Loci = 200	9836	0	0.013	0.987
FS	16	2	0	46	1000	200	Parents = 1000 & Loci = 200	18	0.889	0.111	0
HS	0	36	2	46	1000	200	Parents = 1000 & Loci = 200	38	0	0.947	0.053
UR	0	140	9704	46	1000	200	Parents = 1000 & Loci = 200	9844	0	0.014	0.986
FS	6	0	0	47	1000	200	Parents = 1000 & Loci = 200	6	1	0	0
HS	2	6	8	47	1000	200	Parents = 1000 & Loci = 200	16	0.125	0.375	0.5
UR	0	162	9716	47	1000	200	Parents = 1000 & Loci = 200	9878	0	0.016	0.984
FS	4	0	0	48	1000	200	Parents = 1000 & Loci = 200	4	1	0	0
HS	0	24	4	48	1000	200	Parents = 1000 & Loci = 200	28	0	0.857	0.143
UR	0	168	9700	48	1000	200	Parents = 1000 & Loci = 200	9868	0	0.017	0.983
FS	10	2	0	49	1000	200	Parents = 1000 & Loci = 200	12	0.833	0.167	0
HS	0	26	8	49	1000	200	Parents = 1000 & Loci = 200	34	0	0.765	0.235
UR	0	134	9720	49	1000	200	Parents = 1000 & Loci = 200	9854	0	0.014	0.986
FS	12	2	0	5	1000	200	Parents = 1000 & Loci = 200	14	0.857	0.143	0
HS	0	30	6	5	1000	200	Parents = 1000 & Loci = 200	36	0	0.833	0.167
UR	0	154	9696	5	1000	200	Parents = 1000 & Loci = 200	9850	0	0.016	0.984
FS	18	4	0	50	1000	200	Parents = 1000 & Loci = 200	22	0.818	0.182	0
HS	0	8	4	50	1000	200	Parents = 1000 & Loci = 200	12	0	0.667	0.333
UR	0	162	9704	50	1000	200	Parents = 1000 & Loci = 200	9866	0	0.016	0.984
FS	18	0	0	51	1000	200	Parents = 1000 & Loci = 200	18	1	0	0
HS	0	34	8	51	1000	200	Parents = 1000 & Loci = 200	42	0	0.81	0.19
UR	0	152	9688	51	1000	200	Parents = 1000 & Loci = 200	9840	0	0.015	0.985
FS	6	2	0	52	1000	200	Parents = 1000 & Loci = 200	8	0.75	0.25	0
HS	0	30	6	52	1000	200	Parents = 1000 & Loci = 200	36	0	0.833	0.167
UR	0	194	9662	52	1000	200	Parents = 1000 & Loci = 200	9856	0	0.02	0.98
FS	8	4	0	53	1000	200	Parents = 1000 & Loci = 200	12	0.667	0.333	0
HS	0	22	12	53	1000	200	Parents = 1000 & Loci = 200	34	0	0.647	0.353
UR	0	152	9702	53	1000	200	Parents = 1000 & Loci = 200	9854	0	0.015	0.985
FS	16	4	0	54	1000	200	Parents = 1000 & Loci = 200	20	0.8	0.2	0
HS	0	24	8	54	1000	200	Parents = 1000 & Loci = 200	32	0	0.75	0.25
UR	0	124	9724	54	1000	200	Parents = 1000 & Loci = 200	9848	0	0.013	0.987
FS	12	0	0	55	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	0	22	10	55	1000	200	Parents = 1000 & Loci = 200	32	0	0.688	0.312
UR	0	160	9696	55	1000	200	Parents = 1000 & Loci = 200	9856	0	0.016	0.984
FS	12	0	0	56	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	2	10	4	56	1000	200	Parents = 1000 & Loci = 200	16	0.125	0.625	0.25
UR	0	146	9726	56	1000	200	Parents = 1000 & Loci = 200	9872	0	0.015	0.985
FS	18	0	0	57	1000	200	Parents = 1000 & Loci = 200	18	1	0	0
HS	0	10	10	57	1000	200	Parents = 1000 & Loci = 200	20	0	0.5	0.5
UR	0	184	9678	57	1000	200	Parents = 1000 & Loci = 200	9862	0	0.019	0.981
FS	6	2	0	58	1000	200	Parents = 1000 & Loci = 200	8	0.75	0.25	0
HS	0	22	10	58	1000	200	Parents = 1000 & Loci = 200	32	0	0.688	0.312
UR	0	188	9672	58	1000	200	Parents = 1000 & Loci = 200	9860	0	0.019	0.981
FS	16	2	0	59	1000	200	Parents = 1000 & Loci = 200	18	0.889	0.111	0
HS	0	18	12	59	1000	200	Parents = 1000 & Loci = 200	30	0	0.6	0.4
UR	0	158	9694	59	1000	200	Parents = 1000 & Loci = 200	9852	0	0.016	0.984
FS	10	0	0	6	1000	200	Parents = 1000 & Loci = 200	10	1	0	0
HS	2	24	6	6	1000	200	Parents = 1000 & Loci = 200	32	0.062	0.75	0.188
UR	0	152	9706	6	1000	200	Parents = 1000 & Loci = 200	9858	0	0.015	0.985
FS	8	2	0	60	1000	200	Parents = 1000 & Loci = 200	10	0.8	0.2	0
HS	0	14	10	60	1000	200	Parents = 1000 & Loci = 200	24	0	0.583	0.417
UR	0	164	9702	60	1000	200	Parents = 1000 & Loci = 200	9866	0	0.017	0.983
FS	12	2	0	61	1000	200	Parents = 1000 & Loci = 200	14	0.857	0.143	0
HS	0	20	6	61	1000	200	Parents = 1000 & Loci = 200	26	0	0.769	0.231
UR	0	158	9702	61	1000	200	Parents = 1000 & Loci = 200	9860	0	0.016	0.984
FS	12	0	0	62	1000	200	Parents = 1000 & Loci = 200	12	1	0	0
HS	2	28	2	62	1000	200	Parents = 1000 & Loci = 200	32	0.062	0.875	0.062
UR	0	140	9716	62	1000	200	Parents = 1000 & Loci = 200	9856	0	0.014	0.986
FS	8	2	0	63	1000	200	Parents = 1000 & Loci = 200	10	0.8	0.2	0
HS	0	28	6	63	1000	200	Parents = 1000 & Loci = 200	34	0	0.824	0.176
UR	0	160	9696	63	1000	200	Parents = 1000 & Loci = 200	9856	0	0.016	0.984
FS	2	0	0	64	1000	200	Parents = 1000 & Loci = 200	2	1	0	0
HS	0	22	2	64	1000	200	Parents = 1000 & Loci = 200	24	0	0.917	0.083
UR	0	140	9734	64	1000	200	Parents = 1000 & Loci = 200	9874	0	0.014	0.986
FS	10	0	0	65	1000	200	Parents = 1000 & Loci = 200	10	1	0	0
HS	0	24	10	65	1000	200	Parents = 1000 & Loci = 200	34	0	0.706	0.294
UR	0	158	9698	65	1000	200	Parents = 1000 & Loci = 200	9856	0	0.016	0.984
FS	8	2	0	66	1000	200	Parents = 1000 & Loci = 200	10	0.8	0.2	0
HS	0	32	2	66	1000	200	Parents = 1000 & Loci = 200	34	0	0.941	0.059
UR	0	148	9708	66	1000	200	Parents = 1000 & Loci = 200	9856	0	0.015	0.985
FS	30	0	0	67	1000	200	Parents = 1000 & Loci = 200	30	1	0	0
HS	0	14	4	67	1000	200	Parents = 1000 & Loci = 200	18	0	0.778	0.222
UR	0	136	9716	67	1000	200	Parents = 1000 & Loci = 200	9852	0	0.014	0.986
FS	14	2	0	68	1000	200	Parents = 1000 & Loci = 200	16	0.875	0.125	0
HS	0	26	0	68	1000	200	Parents = 1000 & Loci = 200	26	0	1	0
UR	0	170	9688	68	1000	200	Parents = 1000 & Loci = 200	9858	0	0.017	0.983
FS	14	0	0	69	1000	200	Parents = 1000 & Loci = 200	14	1	0	0
HS	0	32	10	69	1000	200	Parents = 1000 & Loci = 200	42	0	0.762	0.238
UR	0	150	9694	69	1000	200	Parents = 1000 & Loci = 200	9844	0	0.015	0.985
FS	14	2	0	7	1000	200	Parents = 1000 & Loci = 200	16	0.875	0.125	0
HS	0	16	8	7	1000	200	Parents = 1000 & Loci = 200	24	0	0.667	0.333
UR	0	154	9706	7	1000	200	Parents = 1000 & Loci = 200	9860	0	0.016	0.984
FS	10	2	0	70	1000	200	Parents = 1000 & Loci = 200	12	0.833	0.167	0
HS	2	26	10	70	1000	200	Parents = 1000 & Loci = 200	38	0.053	0.684	0.263
UR	0	176	9674	70	1000	200	Parents = 1000 & Loci = 200	9850	0	0.018	0.982
FS	14	4	0	71	1000	200	Parents = 1000 & Loci = 200	18	0.778	0.222	0
HS	0	14	0	71	1000	200	Parents = 1000 & Loci = 200	14	0	1	0
UR	0	152	9716	71	1000	200	Parents = 1000 & Loci = 200	9868	0	0.015	0.985
FS	20	0	0	72	1000	200	Parents = 1000 & Loci = 200	20	1	0	0
HS	0	24	6	72	1000	200	Parents = 1000 & Loci = 200	30	0	0.8	0.2
UR	0	156	9694	72	1000	200	Parents = 1000 & Loci = 200	9850	0	0.016	0.984
FS	16	2	0	73	1000	200	Parents = 1000 & Loci = 200	18	0.889	0.111	0
HS	0	22	12	73	1000	200	Parents = 1000 & Loci = 200	34	0	0.647	0.353
UR	0	176	9672	73	1000	200	Parents = 1000 & Loci = 200	9848	0	0.018	0.982
FS	20	0	0	74	1000	200	Parents = 1000 & Loci = 200	20	1	0	0
HS	2	26	2	74	1000	200	Parents = 1000 & Loci = 200	30	0.067	0.867	0.067
UR	0	134	9716	74	1000	200	Parents = 1000 & Loci = 200	9850	0	0.014	0.986
FS	16	2	0	75	1000	200	Parents = 1000 & Loci = 200	18	0.889	0.111	0
HS	0	30	6	75	1000	200	Parents = 1000 & Loci = 200	36	0	0.833	0.167
UR	0	144	9702	75	1000	200	Parents = 1000 & Loci = 200	9846	0	0.015	0.985
